dataset,class,k_shot,seed,support_index,image_path
mvtec,bottle,4,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/059.png
mvtec,bottle,4,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/126.png
mvtec,bottle,4,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/208.png
mvtec,bottle,4,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/042.png
mvtec,bottle,4,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/087.png
mvtec,bottle,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/108.png
mvtec,bottle,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/112.png
mvtec,bottle,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/023.png
mvtec,bottle,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/024.png
mvtec,bottle,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/046.png
mvtec,bottle,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/128.png
mvtec,bottle,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/006.png
mvtec,bottle,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/025.png
mvtec,bottle,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/041.png
mvtec,bottle,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/112.png
mvtec,bottle,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/163.png
mvtec,bottle,8,0,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/178.png
mvtec,bottle,8,0,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/200.png
mvtec,bottle,8,0,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/206.png
mvtec,bottle,8,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/001.png
mvtec,bottle,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/005.png
mvtec,bottle,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/007.png
mvtec,bottle,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/024.png
mvtec,bottle,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/063.png
mvtec,bottle,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/110.png
mvtec,bottle,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/119.png
mvtec,bottle,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/193.png
mvtec,bottle,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/011.png
mvtec,bottle,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/059.png
mvtec,bottle,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/071.png
mvtec,bottle,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/126.png
mvtec,bottle,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/161.png
mvtec,bottle,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/163.png
mvtec,bottle,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/189.png
mvtec,bottle,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/208.png
mvtec,bottle,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/006.png
mvtec,bottle,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/042.png
mvtec,bottle,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/087.png
mvtec,bottle,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/108.png
mvtec,bottle,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/112.png
mvtec,bottle,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/170.png
mvtec,bottle,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/180.png
mvtec,bottle,8,3,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/206.png
mvtec,bottle,8,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/023.png
mvtec,bottle,8,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/024.png
mvtec,bottle,8,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/046.png
mvtec,bottle,8,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/066.png
mvtec,bottle,8,4,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/079.png
mvtec,bottle,8,4,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/109.png
mvtec,bottle,8,4,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/128.png
mvtec,bottle,8,4,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/bottle/train/good/162.png
mvtec,cable,1,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/036.png
mvtec,cable,1,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/021.png
mvtec,cable,1,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/011.png
mvtec,cable,1,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/172.png
mvtec,cable,1,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/027.png
mvtec,cable,2,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/036.png
mvtec,cable,2,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/110.png
mvtec,cable,2,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/021.png
mvtec,cable,2,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/123.png
mvtec,cable,2,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/011.png
mvtec,cable,2,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/171.png
mvtec,cable,2,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/155.png
mvtec,cable,2,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/172.png
mvtec,cable,2,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/024.png
mvtec,cable,2,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/027.png
mvtec,cable,4,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/036.png
mvtec,cable,4,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/102.png
mvtec,cable,4,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/110.png
mvtec,cable,4,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/160.png
mvtec,cable,4,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/021.png
mvtec,cable,4,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/123.png
mvtec,cable,4,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/213.png
mvtec,cable,4,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/218.png
mvtec,cable,4,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/011.png
mvtec,cable,4,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/141.png
mvtec,cable,4,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/171.png
mvtec,cable,4,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/184.png
mvtec,cable,4,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/106.png
mvtec,cable,4,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/146.png
mvtec,cable,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/155.png
mvtec,cable,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/172.png
mvtec,cable,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/024.png
mvtec,cable,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/027.png
mvtec,cable,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/130.png
mvtec,cable,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/217.png
mvtec,cable,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/000.png
mvtec,cable,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/036.png
mvtec,cable,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/084.png
mvtec,cable,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/097.png
mvtec,cable,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/102.png
mvtec,cable,8,0,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/110.png
mvtec,cable,8,0,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/160.png
mvtec,cable,8,0,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/221.png
mvtec,cable,8,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/007.png
mvtec,cable,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/013.png
mvtec,cable,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/021.png
mvtec,cable,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/080.png
mvtec,cable,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/123.png
mvtec,cable,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/143.png
mvtec,cable,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/213.png
mvtec,cable,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/218.png
mvtec,cable,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/011.png
mvtec,cable,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/107.png
mvtec,cable,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/141.png
mvtec,cable,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/155.png
mvtec,cable,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/171.png
mvtec,cable,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/184.png
mvtec,cable,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/186.png
mvtec,cable,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/223.png
mvtec,cable,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/087.png
mvtec,cable,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/105.png
mvtec,cable,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/106.png
mvtec,cable,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/146.png
mvtec,cable,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/155.png
mvtec,cable,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/172.png
mvtec,cable,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/192.png
mvtec,cable,8,3,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/213.png
mvtec,cable,8,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/024.png
mvtec,cable,8,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/027.png
mvtec,cable,8,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/035.png
mvtec,cable,8,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/077.png
mvtec,cable,8,4,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/085.png
mvtec,cable,8,4,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/130.png
mvtec,cable,8,4,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/158.png
mvtec,cable,8,4,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/cable/train/good/217.png
mvtec,capsule,1,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/154.png
mvtec,capsule,1,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/192.png
mvtec,capsule,1,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/011.png
mvtec,capsule,1,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/087.png
mvtec,capsule,1,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/172.png
mvtec,capsule,2,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/000.png
mvtec,capsule,2,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/154.png
mvtec,capsule,2,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/113.png
mvtec,capsule,2,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/192.png
mvtec,capsule,2,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/011.png
mvtec,capsule,2,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/086.png
mvtec,capsule,2,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/043.png
mvtec,capsule,2,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/087.png
mvtec,capsule,2,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/133.png
mvtec,capsule,2,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/172.png
mvtec,capsule,4,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/000.png
mvtec,capsule,4,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/039.png
mvtec,capsule,4,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/154.png
mvtec,capsule,4,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/181.png
mvtec,capsule,4,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/007.png
mvtec,capsule,4,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/113.png
mvtec,capsule,4,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/127.png
mvtec,capsule,4,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/192.png
mvtec,capsule,4,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/011.png
mvtec,capsule,4,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/048.png
mvtec,capsule,4,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/086.png
mvtec,capsule,4,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/147.png
mvtec,capsule,4,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/043.png
mvtec,capsule,4,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/087.png
mvtec,capsule,4,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/098.png
mvtec,capsule,4,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/180.png
mvtec,capsule,4,4,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/023.png
mvtec,capsule,4,4,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/133.png
mvtec,capsule,4,4,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/162.png
mvtec,capsule,4,4,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/172.png
mvtec,capsule,8,0,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/000.png
mvtec,capsule,8,0,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/006.png
mvtec,capsule,8,0,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/039.png
mvtec,capsule,8,0,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/149.png
mvtec,capsule,8,0,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/154.png
mvtec,capsule,8,0,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/181.png
mvtec,capsule,8,0,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/204.png
mvtec,capsule,8,0,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/216.png
mvtec,capsule,8,1,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/001.png
mvtec,capsule,8,1,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/007.png
mvtec,capsule,8,1,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/013.png
mvtec,capsule,8,1,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/113.png
mvtec,capsule,8,1,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/127.png
mvtec,capsule,8,1,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/133.png
mvtec,capsule,8,1,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/141.png
mvtec,capsule,8,1,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/192.png
mvtec,capsule,8,2,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/011.png
mvtec,capsule,8,2,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/045.png
mvtec,capsule,8,2,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/048.png
mvtec,capsule,8,2,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/086.png
mvtec,capsule,8,2,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/129.png
mvtec,capsule,8,2,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/147.png
mvtec,capsule,8,2,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/204.png
mvtec,capsule,8,2,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/210.png
mvtec,capsule,8,3,0,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/024.png
mvtec,capsule,8,3,1,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/043.png
mvtec,capsule,8,3,2,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/063.png
mvtec,capsule,8,3,3,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/085.png
mvtec,capsule,8,3,4,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/087.png
mvtec,capsule,8,3,5,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/098.png
mvtec,capsule,8,3,6,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/180.png
mvtec,capsule,8,3,7,/home/crl/MoME/other/AD/tmp/ad-neurocomputing/extracted/mvtec/capsule/train/good/187.png
